id,name,system
28490,"Heinkel Mines",10106
28491,"Bradfield Station",10106
28585,"Barry Ring",10186
28611,"Young Port",9978
28627,"Delporte Point",10178
28762,"Chernykh Stop",10235
28784,"Kimura Port",10223
28890,"Viktorenko Settlement",9967
28950,"Beer Holdings",10074
28951,"Friedman Oasis",10074
29020,"Hafner Station",10222
29021,"Salam Prospect",10222
29025,"Brooks Prospect",10080
29026,"Sekowski Legacy",10080
29055,"Kiernan Refinery",10088
29257,"Brunel Dock",10038
29258,"Grover Orbital",10038
29259,"Kovalyonok Terminal",10038
29393,"Thorne Platform",10149
29394,"Crown Port",10149
29576,"Ford Ring",10221
29577,"Pirsan Port",10221
29578,"Weston Port",10221
29579,"Burnell Enterprise",10221
29580,"Lister Port",10221
29581,"Dobzhansky Station",10221
29582,"Burbank Enterprise",10221
29583,"Vetulani Orbital",10221
29584,"Stanier Terminal",10221
29794,"Plexico Dock",10244
29916,"Chiang Prospect",10005
30028,"Laurent Vision",10197
30029,"Marsden Terminal",10197
30030,"Alfven Port",10197
30059,"Zewail Hub",9971
30104,"Ohain Survey",10237
30105,"Chretien Oudemans Survey",10237
30157,"Walotsky Mines",10035
30158,"Wirtanen Survey",10035
30166,"Malzberg Reach",10025
30167,"Killough Legacy",10025
30311,"Naubakht Survey",10004
30312,"Grant Dock",10004
30703,"Cassidy Port",10151
30704,"Illy Hub",10151
30705,"Chang-Diaz Orbital",10151
30774,"McAllaster's Claim",10046
30796,"Meyrink Platform",9965
30806,"Arend Vision",10250
30807,"Araki Colony",10250
30902,"Archer Settlement",9957
30903,"Soto Mines",9957
30930,"Matthaus Olbers Port",10102
30931,"Truly Port",10102
31050,"Beregovoi City",10240
31051,"Feustel Port",10240
31317,"Rushd City",10077
31318,"Savinykh City",10077
31319,"McKay Orbital",10077
31344,"Barr Terminal",10192
31345,"Williams Mines",10192
31460,"McDermott Hub",10224
31461,"Angstrom Gateway",10224
31515,"Hansen Platform",10126
31618,"Dyson's Claim",10234
31619,"Duckworth Dock",10234
31652,"Chadwick Station",9964
31751,"So-yeon Orbital",9959
31752,"Gillekens Station",9959
31869,"Ore's Pride",10103
31870,"Rothman Plant",10103
31922,"Lyne Reach",10245
31959,"Sikorsky Orbital",10019
31960,"Mason Vision",10019
31961,"Shea Vision",10019
31962,"Henry Station",10019
31963,"Thollon Port",10019
31964,"Gorgani Hub",10019
31965,"Wilhelm von Struve Orbital",10019
32029,"Nagel Holdings",10079
32033,"Hire Prospect",10132
32034,"Alcala Colony",10132
32318,"Sagan Terminal",9963
32319,"Jeschke Horizons",9963
32320,"Verrazzano Terminal",9963
32324,"Clark Gateway",10109
32325,"Wylie Terminal",10109
32419,"Budarin Depot",10044
32615,"Smith Dock",10070
32616,"Ramsbottom Colony",10070
32781,"Guest Port",10026
32782,"Meikle Survey",10026
32876,"Seares Port",10130
32877,"Herschel Landing",10130
32922,"Tucker Station",9999
32923,"Lorrah Port",9999
33223,"Paulmier de Gonneville's Claim",10123
33258,"Adams Platform",9980
33259,"Stein Station",9980
33380,"Cleve Terminal",10027
33412,"Nikitin Port",10257
33413,"Piercy Horizons",10257
33414,"Yu Orbital",10257
33454,"Archimedes Point",10016
33455,"Pawelczyk Port",10016
33509,"Evans Dock",10266
33510,"Coats Plant",10266
33513,"Hadamard Installation",10032
33514,"Moresby Vision",10032
33578,"Britnev Depot",9979
33579,"Burkin Dock",9979
33637,"Meikle Terminal",10190
33650,"Sarmiento de Gamboa Settlement",10087
33805,"Fabricius Mines",10220
33806,"Gorey Landing",10220
33983,"Antonelli Works",10173
34001,"Biesbroeck Orbital",10228
34002,"Safdie Enterprise",10228
34003,"De Platform",10228
34052,"Wittgenstein Refinery",10023
34053,"Al-Farabi Terminal",10023
34154,"Lawson Dock",10233
34203,"Busemann's Pride",9960
34204,"Hardy's Exile",9960
34212,"Mead's Claim",10230
34213,"Chelomey Port",10253
34387,"Thirsk Relay",10156
34432,"Ghez Dock",10065
34433,"Alfven Dock",10065
34434,"Wilhelm von Struve Terminal",10065
34458,"Laird Refinery",10017
34459,"Naddoddur Landing",10017
34569,"Dedman Landing",10231
34570,"Cook Refinery",10231
34582,"Robert Relay",10159
34890,"Donati Ring",10113
34891,"Sato Enterprise",10113
34966,"Kippax Landing",10086
34967,"Weiss Mine",10086
35014,"Ellison Co-operative",10075
35163,"Curbeam Landing",10062
35198,"Spurzem Terminal",10053
35199,"Mooz Terminal",10053
35200,"Dawes Hub",10053
35391,"Hammond Camp",10194
35402,"Humphreys Port",10214
35417,"Ghez Stop",10217
35485,"Gustav Sporer Platform",10198
35486,"Palisa Settlement",10198
35688,"Longomontanus Relay",10083
35692,"Henry Outpost",9998
36155,"Tanner Hub",10085
36156,"Ellern Hub",10085
36182,"Schwann Holdings",10211
36183,"Faraday Plant",10211
36226,"August von Steinheil Vision",10152
36227,"Ikeya Vision",10152
36228,"Samos Port",10152
36229,"Arai Platform",10139
36230,"Grant Station",10139
36257,"Takamizawa Prospect",10195
36258,"van der Riet Woolley Vision",10195
36259,"Vyssotsky Platform",10195
36491,"Thorne Sanctuary",10047
36512,"Cramer Prospect",10060
36788,"Blaha Ring",10219
36853,"Tiptree Mines",10022
36897,"Kowal Settlement",10049
36898,"Rabinowitz Dock",10049
37450,"Tarter Asylum",9993
37481,"Impey Orbital",10028
37788,"Allen Dock",10029
37789,"Koishikawa Port",10029
37796,"Laurent Refinery",9973
37797,"Millosevich Holdings",9973
37802,"Chilton Ring",10170
37803,"Avogadro Dock",10170
38036,"Schweickart Orbital",10254
38037,"Fujimori Orbital",10254
38090,"Abel Platform",10137
38091,"Compton Port",10137
38092,"Lewis Orbital",10137
38112,"Stebler Settlement",10118
38139,"Tanner Dock",10091
38140,"Ramsbottom Port",10091
38151,"Auld Depot",10054
38152,"Shaver's Inheritance",10054
38192,"Wetherbee Hangar",9983
38193,"Novitski Refinery",9983
38194,"Kettle Horizons",10119
38204,"Weiss Hub",10193
38211,"McArthur Terminal",10259
38212,"Hedley Hub",10259
38213,"Ramon Settlement",10259
38235,"Ray Terminal",10146
38298,"van der Riet Woolley Landing",9955
38498,"Ham Port",10068
38499,"Skvortsov Gateway",10068
38500,"Acton Orbital",10068
38515,"Culbertson Terminal",10134
38516,"Coulomb City",10134
38517,"Aleksandrov Dock",10134
38518,"Tryggvason Station",10134
38519,"Mukai Hub",10134
38520,"Shriver Hub",10134
38590,"Lenthall Enterprise",10059
38591,"McQuay Mines",10059
38690,"Arkhangelsky Port",9991
38766,"Montrose Port",9952
38829,"Broglie Outpost",10176
38837,"White Station",10030
38838,"Bunch Survey",10030
38839,"McMullen Port",10030
38871,"Very Port",10100
39081,"Hill Tinsley Mines",9949
39133,"Amedeo Plana Orbital",10247
39134,"Anderson Port",10247
39163,"Marques Station",10021
39164,"Ordway Gateway",10021
39165,"Salak Hub",10021
39327,"Goonan Mines",9954
39336,"Elvstrom Ring",9972
39383,"Fozard Installation",10261
39384,"Noon's Progress",10261
39703,"Johnson Mine",10096
40848,"Borlaug Ring",10227
41078,"Beckman Landing",10241
41108,"Berezovoy Mines",10007
41276,"Jung Survey",9982
41329,"Mayer Installation",9984
41428,"Stuart Colony",10008
41429,"Pook Base",10008
41433,"Romanenko Gateway",10200
41478,"Kushida Terminal",10094
41479,"Roth Terminal",10094
41480,"Naboth Terminal",10094
41543,"Kurtz Port",10069
41544,"Celsius Relay",10069
41567,"Kuo City",10010
41568,"Chernykh Terminal",10010
41655,"Vonnegut Hub",9997
41726,"van Royen Platform",10213
41815,"Davies Dock",10175
41834,"Mitchell Port",9948
41835,"Wyeth Port",9948
41873,"Curtis Point",9992
42117,"Scheutz Holdings",10115
42200,"Rayhan al-Biruni Vision",10107
42318,"Derekas Reach",10107
42348,"McCaffrey's Folly",10246
42391,"Isaev Settlement",10107
42393,"Vardeman Settlement",10107
42413,"Cowell Survey",10198
42572,"Carr Bastion",10055
42575,"Williams Prospect",10219
42656,"Krusvar Arsenal",10266
42833,"Bradshaw Observatory",10215
42837,"Haxel's Folly",10129
42892,"Pasteur Prospect",10251
43145,"Silves Keep",10158
43218,"Andersson City",10142
43625,"McKee Beacon",9956
43678,"Kaluta's Folly",10107
43697,"Nagata Relay",10040
43772,"Guin Town",10215
43774,"Vries Silo",10215
43920,"Melvin Installation",9956
44373,"Bates Bastion",10226
44761,"Hamilton Base",10150
44896,"Beekman Point",10034
44904,"Bunnell Point",10034
44930,"Garan Point",10002
45051,"Cerulli's Inheritance",9968
45169,"Dean Base",10107
45222,"Dufay Barracks",10169
45267,"Andersson Point",10040
45270,"Barreiros Vision",10134
45271,"Stephens Lab",10063
45324,"Noon Barracks",10206
45422,"Naylor Installation",10126
45515,"Barbosa Bastion",10037
45586,"Bartlett Installation",10160
45771,"Great Refinery",10134
45838,"Kawanishi Horizons",10029
45938,"Lloyd Wright Arsenal",10036
46027,"Godwin Prospect",10066
46034,"Nikitin Hub",9948
46381,"Resnick Silo",10041
46439,"Frobisher Prospect",10215
46470,"Ostrander Installation",10263
46517,"Asher Landing",10057
46519,"Maughmer Holdings",10212
46520,"Nikitin Depot",10212
46521,"Bisson Hub",10057
46551,"de Caminha Beacon",10226
46557,"Fujikawa Plant",10195
46560,"Dirichlet's Progress",10195
46591,"Hayashi Enterprise",10057
46600,"Sabine Laboratory",10057
46918,"Watts Colony",9990
46991,"Rechtin Gateway",10105
47156,"Grassmann Vision",10234
47279,"Glenn Base",10023
47292,"Baffin Base",10161
47295,"Doi Terminal",10161
47417,"Broglie Hub",10134
47434,"Peirce Silo",10177
47476,"Boole Beacon",10146
47798,"Klink Prospect",9971
47799,"Garnier Silo",9971
47991,"Stabenow Survey",10246
48045,"Bolger Silo",10029
48051,"Jones Survey",10208
48217,"Palitzsch Relay",10113
48256,"Nelson Relay",10185
48271,"Dassault Penal colony",10237
48276,"Lynn Legacy",10237
48349,"Pordenone Prospect",10222
48454,"Malaspina Depot",10107
48647,"Anders Installation",10077
48650,"de Andrade Survey",10077
48995,"Evangelisti Holdings",10045
49007,"Brillant Vision",10048
49011,"Moore Base",10051
49024,"Lee City",10105
49038,"Zhen Landing",10184
49136,"Shaver Point",10142
49215,"Dupuy De Lome Installation",10097
49216,"Patrick Depot",10097
49234,"Laumer Installation",10176
49358,"Shonin Depot",10097
49398,"Franke Vision",9964
49464,"Bretnor Relay",9986
49501,"Sarrantonio Point",10098
49511,"Walker Terminal",10016
49520,"Murdoch's Progress",9970
49558,"Tank Landing",10094
49629,"Shatner Enterprise",10139
49751,"Fraley Laboratory",10072
49781,"Wafer's Inheritance",10053
49938,"Humphreys Vision",10136
50031,"Baracchi Observatory",10107
50032,"Hoffman Landing",10107
50033,"Mattingly Settlement",10107
50034,"Crook Forum",10107
50035,"Normand Relay",10107
50036,"Dubyago Survey",10107
50037,"Thorne Mine",10107
50140,"Thompson Enterprise",10160
50731,"Wagner Arsenal",10031
50792,"Schroeder Installation",10260
50799,"Rasch Relay",10121
50854,"Taylor Enterprise",10246
50855,"Fernao do Po Camp",10177
51076,"Vardeman's Inheritance",10062
51088,"Melvin Base",10172
51092,"Valdes Plant",10115
51096,"Carlisle Landing",10043
51154,"Al-Khowarizmi Vision",10247
51155,"Shinn Installation",10247
51204,"Valdes Laboratory",10210
51257,"White Silo",10166
51297,"Hausdorff Prospect",9964
51356,"Kopra Landing",9984
51412,"Herbert Oasis",10207
51507,"Watts Holdings",10053
51607,"Webb Settlement",10031
51662,"Heinlein Settlement",10187
51727,"Weber Oasis",10121
51761,"Irwin Vision",10233
51828,"Cremona Works",10225
51840,"Evans Terminal",10084
51935,"Sternbach Lab",9996
51951,"Fremion Point",9996
52033,"Aristotle's Inheritance",10254
52089,"Bisnovatyi-Kogan Installation",10262
52266,"Sabine Point",10148
52267,"Margulis Terminal",10148
52346,"Peral Enterprise",10143
52347,"Padalka Relay",10143
52406,"Arthur's Progress",10135
52472,"de Sousa Terminal",9950
52490,"Plancius Observatory",10232
52491,"Brooks Plant",10232
52509,"Puleston Vision",10110
52531,"Nahavandi Gateway",10138
52532,"Eanes Holdings",10138
52533,"Kapp Enterprise",10138
52596,"Hume's Progress",10014
52613,"Cook Camp",10039
52632,"Speke Reach",10114
52652,"Gabriel Relay",10249
53076,"Egan Observatory",10011
53080,"Janes' Progress",10209
53106,"Slade Depot",9976
53135,"Yolen Settlement",10140
53208,"Gibson Penitentiary",10201
53299,"Warner Vision",10001
53305,"King Terminal",9951
53329,"Clute Depot",10180
53330,"Pelt Installation",10180
53373,"Hiraga Arsenal",10145
53374,"Poncelet Survey",10145
53381,"Hogan Installation",10089
53382,"Griffin Bastion",10089
53392,"Pellegrino Penal colony",10236
54001,"Cook Barracks",9968
54002,"Reis Landing",9968
54003,"Honda Lab",9968
54156,"Tapinas Plant",10024
54157,"Wingrove Mine",10024
54211,"Vance Bastion",10006
54249,"Anthony Point",10252
54398,"Amnuel Works",10111
54509,"Dampier's Progress",9962
54528,"Saavedra Silo",10093
54773,"McKie Relay",10165
54774,"Maler Installation",10165
54832,"Pelliot Settlement",9947
54833,"Francisco de Almeida Base",9947
54913,"Hovell Enterprise",9975
55039,"Carver Silo",10199
55198,"Vonarburg Base",10154
55199,"Ban Installation",10154
55333,"Ilyushin Hub",10205
55390,"Grassmann Installation",9956
55579,"Newcomen Refinery",10164
55580,"Dashiell's Pride",10164
55627,"Knight Prospect",10179
55628,"Wilson Installation",10179
55629,"Thornycroft Prospect",10248
55630,"Cavendish's Inheritance",10248
55657,"Gregory's Folly",10142
55660,"Farkas Installation",10127
55731,"Stabenow Relay",10082
55732,"Chorel Silo",10082
55798,"Wafer Barracks",9994
55811,"Gaspar de Lemos Landing",10061
55872,"Smith Depot",10216
55879,"Taylor Point",10108
55880,"Goulart Installation",10108
55884,"Taine Terminal",10104
55885,"McHugh Base",10104
55919,"Ponce de Leon Enterprise",10056
55970,"Fu Works",10000
55971,"Janes' Inheritance",10095
55972,"Pinto's Inheritance",10095
56206,"Giraud Installation",9961
56209,"Konscak Hub",10012
56260,"Malocello Works",9988
56261,"Ludwig Struve Base",9988
56352,"Brin Refinery",10106
56384,"King Hub",9978
56389,"Hoffmeister's Progress",10178
56467,"Shaara Beacon",10112
56468,"Neumann Silo",10112
56469,"Hugh Prospect",10112
56530,"Sterling Survey",9967
56535,"Filter Base",10256
56556,"White's Folly",10074
56557,"Davis' Inheritance",10074
56596,"Stackpole Plant",10080
56798,"Velho's Inheritance",10149
56902,"Meyrink Gateway",10221
56903,"Matthews' Inheritance",10221
56904,"Rotsler Holdings",10221
56905,"Bhabha Holdings",10221
56906,"Thoreau Base",10221
56910,"Gehry Keep",10090
57037,"Efremov Vision",10258
57072,"Edison Relay",10005
57073,"Leichhardt's Progress",10005
57128,"Cremona Survey",10197
57175,"Shawl Base",10035
57179,"Tiedemann's Inheritance",10025
57429,"Macedo Installation",10151
57469,"McKay Camp",9965
57531,"Perry's Inheritance",10102
57532,"Sturgeon's Inheritance",10102
57714,"Erdos Hub",10162
57715,"Gotlieb Lab",10162
57727,"Jenkinson Works",10192
57736,"Gibson Settlement",10066
57755,"Rondon Works",10189
57756,"Fast Works",10189
57783,"Mieville Terminal",10224
57784,"Bradley Point",10224
57785,"van Houten Beacon",10224
57899,"Wingrove Arsenal",10116
57900,"Cook Prospect",10116
57924,"Furukawa's Folly",9959
57925,"Alvares Base",9959
58014,"Kosai Horizons",10245
58035,"Parry Hub",10019
58036,"Pinto Prospect",10019
58037,"Macan's Inheritance",10019
58038,"Tennyson d'Eyncourt Prospect",10019
58039,"Cassini Horizons",10019
58040,"Saha Beacon",10019
58085,"Kagan Refinery",10132
58225,"Killough Enterprise",9963
58226,"Dall Depot",9963
58275,"Kneale Escape",10155
58457,"Ings Landing",10026
58706,"Kneale Hub",10123
58721,"Blaylock Survey",10078
58722,"Wright Point",10078
58727,"Regiomontanus Survey",9980
58728,"Al-Kashi Penal colony",9980
58790,"Marlowe Prospect",10257
58841,"Cantor Terminal",10032
58901,"Petaja Vista",10190
58973,"Dyr Barracks",10220
59022,"Cheranovsky's Folly",10081
59037,"Nelder's Progress",10255
59048,"Valigursky Settlement",10228
59080,"Minkowski Hub",10196
59224,"Ampere Arena",10156
59245,"Archer's Progress",10065
59253,"Mitchison Penal colony",10017
59283,"Hudson Survey",10058
59294,"Rangarajan Refinery",10231
59462,"Lethem Camp",10113
59501,"Samuda Installation",10144
59511,"Morris Depot",10075
59512,"Langsdorff Installation",10075
59520,"Lundwall Landing",10265
59521,"Avogadro Plant",10265
59596,"Ritchey Vision",10053
59691,"Milnor Keep",10217
59819,"Schroeder Installation",10083
59820,"Molchanov's Folly",9998
60008,"Constantine Penal colony",10203
60036,"Steakley Hub",10085
60037,"Vancouver Arena",10085
60081,"Cleve Survey",10139
60387,"Lorrah Beacon",10022
60409,"Beliaev Silo",10049
60678,"Skolem Town",10028
60738,"Fremion Bastion",10050
60739,"Celebi Lab",10050
60806,"Ricci Prospect",10170
60807,"Schiltberger Plant",10170
60937,"Obruchev Vision",10137
60944,"Laumer Point",10118
60954,"Huygens Mines",10091
60989,"Hughes Holdings",9983
60990,"Appel Observatory",10119
60991,"Chebyshev Vision",10182
60992,"Lee Prospect",10182
60993,"Barreiros Point",10182
60994,"Pratchett Base",10182
60995,"Marley Landing",10182
60996,"Thompson Base",10182
60997,"Phillips' Inheritance",10182
61000,"Dorsey Hub",10259
61001,"Savery Depot",10259
61002,"Kapp's Inheritance",10003
61154,"Beliaev Landing",10141
61156,"Ellern Landing",10068
61195,"Gloss Survey",10059
61196,"Zetford Enterprise",10059
61197,"Hunt Beacon",10059
61246,"Conway Penal colony",9991
61314,"Poincare Prospect",10030
61315,"Gallun Bastion",10030
61425,"Veblen Barracks",10021
61487,"Lewitt Relay",9954
61488,"Serling's Claim",10215
62274,"Witt Settlement",10020
62275,"Vittori Landing",10020
62372,"Coulomb Silo",9982
62381,"Guerrero Prospect",10041
62433,"Francisco de Almeida Survey",10008
62435,"Metcalf Depot",10200
62481,"Rizvi Vision",10069
62498,"Crown Terminal",10067
62499,"Kuttner Relay",10067
62559,"Lehtonen Depot",10213
62600,"De Lay Point",10175
62601,"Samuda Prospect",10175
62605,"Clairaut Installation",9948
62748,"Ayerdhal Relay",10169
62749,"Darboux Enterprise",10169
62750,"De Kamp Asylum",10169
62751,"Herbert Base",10169
62752,"Holub Point",10169
62753,"Elwood Works",10169
62965,"Soper Gateway",10105
62966,"Geston Beacon",10105
62967,"Mitchison Landing",10105
62968,"Kummer Barracks",10105
62969,"Firsoff Observatory",10105
62970,"Wallis Relay",10105
51,"Harvestport",10456
400,"West Market",10529
526,"Filipchenko Hub",10458
572,"Otto's Claim",10281
641,"Mukai Hub",10387
757,"Newcomb Hub",10385
903,"Hammel Terminal",10386
934,"Serre Point",10560
951,"Barlowe Station",10293
1037,"Sinclair Platform",10504
1039,"Tuan Platform",10376
1048,"Schweickart Enterprise",10376
1055,"Yaping Hub",10339
1096,"Krikalev Gateway",10376
1207,"Bujold Enterprise",10317
1239,"Oren City",10330
1302,"Palmer Terminal",10329
1393,"Stephens City",10280
1401,"Shosuke Gateway",10280
1548,"Holberg Enterprise",10353
1581,"Nowak Orbital",10268
1619,"Godwin Vision",10393
1621,"Bridges Settlement",10504
1633,"Hughes Port",10390
1723,"Smeaton Hub",10459
1988,"Rosse Dock",10465
2046,"Bohrmann Relay",10306
2056,"Kroehl Platform",10461
2168,"Dalgarno Station",10371
2170,"Kemurdzhian Enterprise",10408
2286,"Bogdanov City",10567
2324,"Ockels Terminal",10400
2450,"Dummer Dock",10426
2465,"Yolen Gateway",10280
2651,"al-Khowarizmi Terminal",10426
2652,"White Terminal",10426
2654,"Reamy Port",10426
2656,"Younghusband Orbital",10426
2657,"Ballard Market",10426
2660,"Palmer Terminal",10426
2746,"Seares Mines",10472
2875,"Shatner Dock",10524
2877,"Rondon Freeport",10524
2905,"Shiras Port",10567
2953,"Shinjo Station",10352
3026,"Herbert Station",10578
3182,"Skiff Port",10460
3369,"Darnielle Terminal",10280
3540,"Kagan City",10567
3554,"Danforth City",10392
3740,"i Sola Ring",10478
3916,"Fidalgo City",10567
3917,"Stjepan Seljan Port",10567
4244,"Gooch Settlement",10503
4282,"Hurley Terminal",10523
4317,"Faber Terminal",10460
4319,"Gent Hub",10460
4327,"Ortiz Moreno City",10460
4488,"Hansen Port",10334
4585,"Burroughs City",10280
4685,"Slipher Survey",10531
4691,"Fossum Colony",10297
4694,"Vaucanson Platform",10297
4783,"Pauling City",10311
4923,"Archer Port",10562
4924,"Mitchell Vision",10562
5123,"Daley Platform",10402
5174,"Slipher Vision",10279
